id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1149223718024254972,Cozy Haven,4009786,Denise,,Dn Laoghaire-Rathdown,53.2783,-6.13328,Private room,360,1,9,2025-05-25,0.69,4,250,7,
1149373588741393650,Tranquil Waterside Oasis,3994435,Michal,,Dublin City,53.33226,-6.28546,Entire home/apt,,2,0,,,1,0,0,
1149876945550214022,Luxury Apt in Central Dublin,25490845,Megan,,Dublin City,53.343716251357044,-6.293921418989315,Entire home/apt,194,2,10,2024-10-02,0.78,1,100,9,
1149949402327598370,Double room with a priv balcony,385522346,Salih,,Dublin City,53.344370088646166,-6.229060706424636,Private room,90,3,0,,,1,365,0,
1150184472658845382,1 chambre disponible pour les weekends,510951135,Elie,,Dn Laoghaire-Rathdown,53.28244367274273,-6.239630673337125,Private room,162,1,0,,,1,365,0,
1150496367932039790,Cozy room in Dublin,574546403,Raul,,Dublin City,53.351636666348135,-6.27055782631018,Private room,,1,6,2024-06-05,0.45,4,0,0,
1150503850771881549,Spacious room in Dublin,574546403,Raul,,Dublin City,53.348262603209896,-6.260195947293229,Private room,,1,3,2024-06-21,0.24,4,0,1,
1150642176835163324,City Centre apart sleeps up  to 4 & Parking & WiFi,75080927,Liz,,Dublin City,53.34845,-6.2768,Entire home/apt,165,4,27,2025-06-02,2.08,2,254,26,
1150706494481066097,Entire home,133752037,Paul,,Dublin City,53.37549,-6.21022,Entire home/apt,238,1,29,2025-06-08,2.35,1,90,28,
1151263754838729374,2 bedroom apt in Dublin City,576264517,Vinicius,,Dublin City,53.35602,-6.25887,Entire home/apt,214,3,40,2025-05-04,3.05,1,45,36,
1151280344298616400,Stylish City Centre 1bed Apt on St Stephens Green,547549206,Synergy,,Dublin City,53.336013266620725,-6.260337964608138,Entire home/apt,185,14,0,,,1,60,0,
1151429538714682281,City centre 2 bed,86691701,Catherine,,Dublin City,53.35881,-6.24026,Entire home/apt,180,2,4,2025-06-09,0.43,1,19,4,
1151918962267238265,Large house by the Park,177833932,Anna,,Dublin City,53.370545635020896,-6.330766222832782,Entire home/apt,,21,2,2024-06-25,0.15,213,269,1,
1152037363007452489,En-suite @ Grand Canal Dock in Dublin City Centre,81168567,Tejas,,Dublin City,53.34431,-6.23893,Private room,125,1,1,2025-05-18,1,1,259,1,
1152042041231987333,GuestReady - Dublin 8 Delight Retreat,455955236,David,,Dublin City,53.34512,-6.28156,Entire home/apt,200,1,39,2025-06-01,3.06,2,175,36,
1152144011810545961,Cute Cottage close to Centre,177833932,Anna,,Dublin City,53.33609188835712,-6.270865036536555,Entire home/apt,125,4,17,2025-05-24,1.36,213,223,16,
1152168977345027395,Cozy Double Room own bathroom,120732965,Tommaso,,Dublin City,53.34268,-6.31426,Private room,85,1,0,,,1,87,0,
1152198230397335470,Dublin 6,576507309,Keith,,South Dublin,53.300391299119404,-6.3086610130801155,Entire home/apt,390,2,2,2024-08-13,0.17,1,195,2,
1152198668249658250,A cosy bed by the sea,575177950,Leo,,Dn Laoghaire-Rathdown,53.29778808249366,-6.141147040887441,Entire home/apt,96,1,0,,,1,269,0,
1152286816381155715,Room in South Dublin Dundrum,416966495,Violet,,Dn Laoghaire-Rathdown,53.28474,-6.23647,Private room,104,14,0,,,1,267,0,
1152721506308078478,Charming & Spacious 5 guests apt - Temple Bar,391805884,Dublin Dream,,Dublin City,53.34467,-6.2639,Entire home/apt,261,1,46,2025-06-06,4.86,8,148,46,
1152754704676285454,Gorgeous house close to the sea,11371889,Shane,,Dn Laoghaire-Rathdown,53.28558779999999,-6.1462312,Private room,108,2,0,,,1,269,0,
1152759524901485060,"Pvt ensuite room,near citycenter",570624726,Preity,,Dn Laoghaire-Rathdown,53.2586453,-6.2011593,Private room,,1,1,2024-05-18,0.08,1,0,0,
1152882840229859513,Sunny 1-Bed Apartment in Dublin 1,483024454,Lucas,,Dublin City,53.34816,-6.26845,Entire home/apt,143,3,34,2025-06-07,2.59,115,133,30,
1153000990776547769,Dublin Suburban Haven 2,194247866,Patrick,,South Dublin,53.30012,-6.37476,Private room,140,28,1,2024-06-02,0.08,20,358,0,
1153039616051029417,Dublin City Center: Alive&Modern,95826062,Leandro Stefano,,Dublin City,53.34677196367934,-6.262983028311148,Entire home/apt,187,2,40,2025-05-22,3.12,1,170,37,
1153058667795536131,Private Double Room with Ensuite,303434616,Aisha,,Fingal,53.61861280624682,-6.19334706476489,Private room,59,21,0,,,1,363,0,
1153064203565351794,Clontarf Seaview Residence,162981358,Denise,,Dublin City,53.36296050506435,-6.218831688165665,Entire home/apt,143,2,39,2025-06-08,3.00,3,43,33,
1153409636607377525,Dublin City Retreat – Period Charm & Convenience,19102359,Susan,,Dublin City,53.331146339116806,-6.331934048588844,Entire home/apt,342,1,1,2024-08-26,0.10,1,160,1,
1153531533659601633,Central 2-Bedroom Apartment in Dublin's Heart,526772,Liam,,Dublin City,53.3417,-6.26009,Entire home/apt,503,2,66,2025-06-09,5.24,15,173,65,
1153561989852276745,Modern & Cosy Retreat in Dublin's Historic Center,526772,Liam,,Dublin City,53.34061,-6.25824,Entire home/apt,496,2,48,2025-06-07,3.86,15,197,47,
1153574226340323851,Perfect Location - Charming & Modern Apartment,526772,Liam,,Dublin City,53.34218,-6.2583,Entire home/apt,427,2,70,2025-06-03,5.54,15,189,69,
1153577536971305697,"Sparkling Large Penthouse, Terrace, Prime Location",526772,Liam,,Dublin City,53.34138,-6.2591,Entire home/apt,623,2,61,2025-06-08,4.74,15,91,59,
1153613472121957936,Belvedere,576846106,Kevin,,Dublin City,53.3538562,-6.2596375,Entire home/apt,135,7,3,2025-05-04,0.29,1,94,3,
1153663118265501846,Nice and wonderful place,576860701,Eghosa Victor,,Fingal,53.42104,-6.36886,Private room,90,1,1,2024-05-22,0.08,1,269,0,
1153810532570346154,King room in Dublin,482411536,Pelumi,,Dn Laoghaire-Rathdown,53.24934,-6.15856,Private room,,365,2,2024-06-30,0.16,1,350,1,
1153877557734239296,Stylish Studio Apartment in Dublin 4,483024454,Lucas,,Dublin City,53.34080714695455,-6.234335540728121,Entire home/apt,138,3,25,2025-06-09,1.98,115,127,22,
1154066638530128539,Comfy and cosy city home,44503643,Maria,,Dublin City,53.31904,-6.29919,Entire home/apt,147,6,6,2025-04-20,0.48,1,71,5,
1154200446289967921,3-Bed Penthouse in D15 | Spacious | Free Parking,360075073,Muzammel,,Fingal,53.37701320000001,-6.4011874,Entire home/apt,212,3,5,2024-08-24,0.45,1,52,5,
1154959245011497811,Spacious and central apartment,48589976,Tarek,,Dublin City,53.34447243971366,-6.235472580410979,Entire home/apt,,2,4,2024-07-08,0.31,1,0,2,
1155020813768256011,Country Bungalow near Dublin|Hot Tub| Playground|,248836216,Joanna,,Fingal,53.53341,-6.3113,Entire home/apt,198,2,12,2024-08-29,1.12,1,3,12,
1155138717713983105,Large double room in Dublin City,62720055,Jordan,,Dublin City,53.34923143394702,-6.241526217642259,Private room,156,1,3,2024-06-30,0.23,1,68,2,
1155203275296925976,"Cheap, Cheerful, Cosy Campervan with mountain view",577125085,Lisa,,Dn Laoghaire-Rathdown,53.25214,-6.2117,Entire home/apt,73,2,23,2025-05-04,1.78,1,342,19,
1155261425116327523,single room availble @ D11,516355152,Glenn,,Fingal,53.3938661,-6.3211984,Private room,56,1,3,2025-06-06,0.34,2,263,3,
1155267778323657753,3 Bedroom apartment in Dublin 4,577220550,Réiltín,,Dublin City,53.314219414830966,-6.207340091426386,Entire home/apt,442,3,6,2025-05-26,0.51,1,87,6,
1155537564737749344,Big room1 Friendly family home central location,46014962,Michelle,,Dublin City,53.38362329715438,-6.202062475391965,Private room,62,1,2,2024-09-19,0.16,2,163,2,
1155591193795615975,Cozy apartment,486372261,Peter,,Dublin City,53.3372,-6.29296,Entire home/apt,95,10,4,2025-04-27,0.38,2,24,4,
1155600736725250722,Bright Dublin Home with Garden,79125407,Peter,,Dublin City,53.32525,-6.31938,Entire home/apt,,5,0,,,1,0,0,
1155616904170566187,Room on Grand Canal near city.,85073729,Alice,,Dublin City,53.33395,-6.30111,Private room,,1,12,2024-07-14,0.93,1,0,7,
1155849682694529659,Weekend in Georgian Dublin,577356645,Maria,,Dublin City,53.3375,-6.24335,Entire home/apt,,2,14,2025-06-01,1.20,1,2,14,
1155893780436923048,Rooms in family home in beautiful Dalkey,400803,Jane,,Dn Laoghaire-Rathdown,53.27332,-6.11545,Private room,103,2,0,,,1,88,0,
1155927604333215716,Charming Edwardian in Dublin 6,16542122,Keith,,Dublin City,53.31161161403562,-6.280739992013605,Entire home/apt,152,5,3,2025-01-03,0.30,1,170,3,
1155945539434682107,"Cosy Double bedroom 
 for 1 female only",563559950,Orla,,Dublin City,53.36322034522793,-6.285702679763597,Private room,73,30,3,2024-11-24,0.42,1,176,3,
1156271402933396567,St. Joseph House,576980236,Wenxia,,Dn Laoghaire-Rathdown,53.2581711,-6.1697882,Private room,154,1,15,2025-06-08,1.32,1,343,15,
1156408469496409172,Lovely House in West Dublin,102734317,Michael,,South Dublin,53.34944,-6.45553,Entire home/apt,209,3,8,2024-11-19,0.72,11,283,8,
1156458547165493958,"Log Cabin, sleeps 3.",465433681,Peter,,Dublin City,53.34213957342366,-6.316686084027075,Entire home/apt,,1,8,2025-05-29,2.47,5,0,8,
1156467198398840029,Rooster's Retreat,26317085,Ronan,,Dublin City,53.37377,-6.20705,Entire home/apt,231,2,6,2025-06-08,0.60,1,18,6,
1156522861888717374,1-bedroom business hub easy life,169025313,Xiliang,,Dn Laoghaire-Rathdown,53.27818050153294,-6.214702517758078,Private room,84,2,3,2024-06-28,0.25,5,44,3,
1156580473047301085,Central & Modern two Bed House,184031603,Nessa,,Dublin City,53.33932553312858,-6.233112535421719,Entire home/apt,320,3,2,2025-03-17,0.20,1,65,2,
1156606311288364274,Cozy single room in Dublin,163810973,Julieta,,Dublin City,53.31748,-6.33647,Private room,,1,6,2024-07-01,0.47,1,0,5,
1156612272048856857,1 Double bedroom spacious house,577531975,Siobhan,,South Dublin,53.30082,-6.33139,Private room,103,2,2,2024-08-19,0.18,1,365,2,
1156620015027169314,Dublin can be Heaven,3182786,Ken,,South Dublin,53.30375152571436,-6.273868798474321,Entire home/apt,240,5,3,2024-12-28,0.25,1,135,3,
1156634177438511934,Modern Luxury  Ballsbridge,33589654,Nancy,,Dublin City,53.33262089999999,-6.2387827,Entire home/apt,,3,0,,,1,0,0,
1156639211830047426,Urban Oasis: Rooftop Retreat,577574631,Mariya-Victoriya,,Dn Laoghaire-Rathdown,53.2879357,-6.178127700000001,Private room,76,1,5,2024-08-18,0.41,1,327,4,
1156669198589400472,Spacious Home For Family Near Dublin City,41047119,Claire,,Dublin City,53.38272967897795,-6.152809694301129,Entire home/apt,190,5,1,2025-06-06,1,1,24,1,
1157059566889982046,Dublin Airport Homestay Room 4,194247866,Patrick,,Fingal,53.407161099164945,-6.298516158443224,Private room,169,1,2,2024-05-26,0.16,20,326,0,
1157139530702518037,Private Ensuite Room at Point Campus Dublin,519945528,Ava And Team,,Dublin City,53.34904,-6.22958,Private room,44,3,142,2024-08-10,11.80,1,61,142,
1157158257060324965,Comfortable and quiet at NAC,282883072,Fiona,,Fingal,53.39253,-6.37486,Private room,,1,7,2024-09-15,0.58,1,0,7,
1157222853382044002,"Inviting 2BD Flat, 5 Mins to Temple Bar!",457717158,James & Co,,Dublin City,53.34648,-6.25578,Entire home/apt,184,2,23,2025-05-29,1.94,10,57,23,
1157305785933506957,The Little house in Dundrum,568660270,Hannah,,Dn Laoghaire-Rathdown,53.30109447742545,-6.249757132816262,Entire home/apt,280,3,0,,,1,76,0,
1157314137155423344,The Cornerstone One by Dublin At Home,162402361,Ian,,Dn Laoghaire-Rathdown,53.28930469999999,-6.1974293,Entire home/apt,127,10,0,,,84,337,0,
1157314328566400397,The Cornerstone Two by Dublin At Home,162402361,Ian,,Dn Laoghaire-Rathdown,53.2892789,-6.211379099999999,Entire home/apt,165,10,0,,,84,320,0,
1157314484988845273,The Cornerstone Two by Dublin At Home,162402361,Ian,,Dn Laoghaire-Rathdown,53.2892789,-6.211379099999999,Entire home/apt,165,10,2,2024-09-18,0.21,84,289,2,
1157314727617949218,The Cornerstone Two by Dublin At Home,162402361,Ian,,Dn Laoghaire-Rathdown,53.2892789,-6.211379099999999,Entire home/apt,165,10,2,2025-03-14,0.27,84,286,2,
1157314900556898093,The Cornerstone Two by Dublin At Home,162402361,Ian,,Dn Laoghaire-Rathdown,53.2892789,-6.211379099999999,Entire home/apt,165,10,1,2024-07-29,0.09,84,298,1,
1157331042473670887,Beautiful South Dublin Home.,40103754,Kerry,,South Dublin,53.28612398654415,-6.2919753333569615,Entire home/apt,300,7,0,,,1,174,0,
1157407211290780040,Prime En-Suite in the Heart of Dublin,56584323,Fernando,,Dublin City,53.3493375,-6.2428596,Private room,126,2,71,2025-06-08,5.88,1,199,71,
1157825981935625936,Charming 2BD Cottage in Dublin City Hub,503520844,Manu,,Dublin City,53.36095,-6.26286,Entire home/apt,204,4,25,2025-03-30,2.03,3,67,24,
1157905883680684570,70s Inspired Home,488658913,Derek,,Fingal,53.42119,-6.38628,Private room,,1,1,2024-07-15,0.09,2,0,1,
1158062329378580099,Nice Apt near Dublin Airport & City 7people,577942029,Adedamola Michael,,Fingal,53.42037,-6.3935,Entire home/apt,215,2,62,2025-06-09,4.92,3,324,59,
1158116474381431173,Cosy bedroom with own parlour/sittingroom.,536193153,Catherine,,Dublin City,53.31399447654734,-6.292444159292406,Private room,131,1,6,2024-09-08,0.50,1,79,6,
1158510099693342920,Lovely flat in KilcarberryGrange,559629109,Hüseyin Melih,,South Dublin,53.3216163,-6.4099914,Private room,124,1,0,,,1,269,0,
1158671384075694135,Stylish twin room in Central Dublin,218613196,Rory,,Dublin City,53.36148,-6.27375,Private room,110,14,1,2024-08-24,0.10,43,72,1,
1158753632557462506,Located in the Gasworks Complex,57909858,Kate,,Dublin City,53.3390627,-6.2351074,Entire home/apt,,2,1,2024-06-30,0.09,1,0,1,
1158846870313033271,Cozy 2 Bed Dublin City Centre,177833932,Anna,,Dublin City,53.35231,-6.24805,Entire home/apt,,3,1,2024-05-28,0.08,213,0,0,
1159213302546692008,Crannoige Retreat,578209194,David,,Dublin City,53.40357304743839,-6.278868875331614,Private room,81,2,0,,,1,87,0,
